election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기본소득당,party_통일한국당,party_녹색당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기본소득당,ratio_통일한국당,ratio_녹색당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
8회지방선거_시도지사,경기도,의왕시,20220601,3,138928,80575,79812,763,39383,38873,137.0,0.0,0.0,1419.0,의왕시,경기도,0.4934471006866135,0.48705708414774723,0.0017165338545582119,0.0,0.0,0.01777928131108104,2022,31170,의왕시,157318,77880,79438,13093,13699,20220,21717,22877,28271,23800,9487,4720,785,18302,114252,24764,0.1285294753302228,0.1380452332218817,0.1454188331913703,0.1797060730494921,0.151285930408472,0.0952974230539417,0.1574136462451849,0.7262487445810397,0.5049517537726135,2022
8회지방선거_시도지사,경기도,의정부시,20220601,3,400177,187916,186022,1894,92465,89731,259.0,0.0,0.0,3567.0,의정부시,경기도,0.49706486329573923,0.482367676941437,0.001392308436636527,0.0,0.0,0.019175151326187224,2022,31030,의정부시,455128,223559,231569,35383,39359,59699,59806,71069,80218,63184,32088,16300,2090,50932,327162,77034,0.1311696929215517,0.131404791619061,0.1561516760120229,0.1762537132411102,0.1388268794712696,0.1109094584380657,0.1692578791021426,0.7188351408834438,0.5087997222759312,2022
8회지방선거_시도지사,경기도,이천시,20220601,3,188563,88738,87349,1389,37422,47937,194.0,0.0,0.0,1796.0,이천시,경기도,0.42841932935694743,0.5487984979793701,0.002220975626509748,0.0,0.0,0.02056119703717272,2022,31210,이천시,227193,118763,108430,19043,21660,32120,33787,35427,35919,29369,13657,7447,1000,27628,165575,33990,0.1413775952604173,0.1487149692111992,0.1559335014723165,0.1580990611506516,0.1292689475467994,0.0972917299388625,0.1496084826557156,0.7287856580088296,0.47725942260545,2022
8회지방선거_시도지사,경기도,파주시,20220601,3,403729,187129,184950,2179,93171,87769,324.0,0.0,0.0,3686.0,파주시,경기도,0.5037631792376318,0.4745552852122195,0.0017518248175182481,0.0,0.0,0.019929710732630442,2022,31200,파주시,490765,251118,239647,47884,49917,57464,73047,83755,78541,56883,29477,16831,2489,68701,349583,72481,0.1170906645746946,0.1488431326602345,0.1706621295324646,0.1600379000132446,0.1159067985695801,0.0994304809837702,0.1476898311819302,0.7123225983923059,0.4883131437653459,2022
8회지방선거_시도지사,경기도,평택시,20220601,3,478356,208218,205833,2385,96908,104256,393.0,0.0,0.0,4276.0,평택시,경기도,0.47080885960948926,0.5065077028464824,0.0019093148328985148,0.0,0.0,0.020774122711129897,2022,31070,평택시,590205,310646,279559,56835,53620,79636,96528,102454,95672,64393,29432,15642,2028,79548,437972,72685,0.1349293889411306,0.1635499529824383,0.1735905321032522,0.1620996094577307,0.1091027693767419,0.0798061690429596,0.1231521251090722,0.7420675866859819,0.4736642353080709,2022
8회지방선거_시도지사,경기도,포천시,20220601,3,131980,67777,66328,1449,27683,36951,238.0,0.0,0.0,1456.0,포천시,경기도,0.41736521529369197,0.557095042817513,0.0035882281992522013,0.0,0.0,0.021951513689542877,2022,31270,포천시,163542,89523,74019,8729,12466,26648,20452,20590,28433,26601,12174,7363,1126,12939,118876,31727,0.1629428526005552,0.1250565603942718,0.125900380330435,0.1738574800357094,0.1626554646512822,0.1263467488473909,0.1939990950336916,0.7268836139951816,0.4525993322816157,2022
8회지방선거_시도지사,경기도,하남시,20220601,3,266856,139747,138595,1152,66362,69943,148.0,0.0,0.0,2142.0,하남시,경기도,0.4788195822360114,0.5046574551751506,0.0010678595908943324,0.0,0.0,0.015455102997943648,2022,31180,하남시,315203,157092,158111,35291,28195,34328,51601,57690,45724,39360,18522,6997,1106,47896,223554,43753,0.1089075928845854,0.163707198218291,0.1830249077578576,0.1450620711097293,0.1248719079450386,0.0844693737051995,0.1388089580365669,0.7092381734945417,0.5016164186254572,2022
8회지방선거_시도지사,경기도,화성시,20220601,3,711229,336743,333910,2833,173747,153636,550.0,0.0,0.0,5977.0,화성시,경기도,0.5203408103980114,0.46011200622922344,0.0016471504297565212,0.0,0.0,0.017900032943008595,2022,31240,화성시,931472,492101,439371,109888,102175,116215,165864,181157,130916,83359,35424,16548,2326,154889,689106,87477,0.1247648882628785,0.1780665441365924,0.1944846436607863,0.1405474345981414,0.0894916862772042,0.0582926808320593,0.0939126457907484,0.7398032361681296,0.4716953381314736,2022
8회지방선거_시도지사,경상남도,거제시,20220601,3,193369,99292,97409,1883,36740,56119,0.0,539.0,0.0,4011.0,거제시,경상남도,0.3771725405250028,0.5761171965629459,0.0,0.005533369606504532,0.0,0.04117689330554671,2022,38090,거제시,236686,125420,111266,25206,26645,19777,31871,47518,40966,29853,12045,5270,795,37196,169104,30386,0.0835579628706387,0.1346551971810753,0.2007638812604041,0.1730816355846987,0.1261291331130696,0.0765148762495458,0.128381061828752,0.7144655788682052,0.4700996256643823,2022
8회지방선거_시도지사,경상남도,거창군,20220601,3,52803,34758,33307,1451,7534,23781,0.0,815.0,0.0,1177.0,거창군,경상남도,0.22619869697060677,0.7139940553036899,0.0,0.024469330771309333,0.0,0.03533791695439397,2022,38590,거창군,58702,28951,29751,3707,5594,5063,4664,7021,9772,10781,6801,5005,776,5761,35506,17435,0.0862491908282511,0.0794521481380532,0.1196041020748867,0.1664679227283567,0.1836564341930428,0.2143368198698511,0.2970086198085244,0.6048516234540561,0.5068140778849102,2022
8회지방선거_시도지사,경상남도,고성군,20220601,3,44745,30306,29318,988,7918,20130,0.0,381.0,0.0,889.0,고성군,경상남도,0.27007299270072993,0.6866089092025377,0.0,0.012995429429019715,0.0,0.030322668667712667,2022,38540,고성군,48298,24498,23800,2322,3892,3216,3652,5773,8290,9929,6618,4287,662,3834,28336,16128,0.0665866081411238,0.0756138970557787,0.1195287589548221,0.1716427181249741,0.2055778707192844,0.2394923185225061,0.3339268706778748,0.5866909602882107,0.4927740279100583,2022
8회지방선거_시도지사,경상남도,김해시,20220601,3,444484,203399,200791,2608,78054,115747,0.0,824.0,0.0,6166.0,김해시,경상남도,0.38873256271446427,0.5764551200003984,0.0,0.004103769591266541,0.0,0.03070854769387074,2022,38070,김해시,547313,280568,266745,49740,58076,66393,72330,97169,100037,65937,28387,13611,1853,73706,403628,69979,0.1213071861987564,0.1321547268199366,0.1775382642107898,0.1827784101601825,0.1204740249180998,0.0801205160484037,0.127859195743569,0.7374719767299516,0.4873719425630307,2022
8회지방선거_시도지사,경상남도,남해군,20220601,3,38538,27218,25991,1227,8287,16516,0.0,252.0,0.0,936.0,남해군,경상남도,0.3188411373167635,0.6354507329460197,0.0,0.009695663883652034,0.0,0.0360124658535647,2022,38550,남해군,40491,20138,20353,1615,2648,2772,2564,4123,6568,8531,6323,4730,824,2635,22001,15855,0.0684596577017114,0.0633227136894618,0.1018250969351213,0.1622088859252673,0.2106887950408733,0.2933244424686967,0.391568496702971,0.5433553135264627,0.5026549109678694,2022
8회지방선거_시도지사,경상남도,밀양시,20220601,3,92419,50564,49232,1332,11458,35657,0.0,495.0,0.0,1622.0,밀양시,경상남도,0.23273480662983426,0.7242647058823529,0.0,0.010054436139096522,0.0,0.03294605134871628,2022,38080,밀양시,101574,49645,51929,5495,7080,9323,9042,12159,17070,21343,12670,7155,896,8274,62560,30740,0.0917852993876385,0.0890188434048083,0.119705830232146,0.1680548171776242,0.2101226691869966,0.2039990548762478,0.3026365014669108,0.6159056451454112,0.5112430346348475,2022
8회지방선거_시도지사,경상남도,사천시,20220601,3,93946,55534,54021,1513,12887,38414,0.0,803.0,0.0,1917.0,사천시,경상남도,0.23855537661279871,0.7110938338794173,0.0,0.01486458969659947,0.0,0.03548619981118454,2022,38060,사천시,109350,56209,53141,8150,9552,9755,11980,17407,17967,17354,10856,6327,1021,12362,70929,26059,0.0892089620484682,0.1095564700502972,0.1591860996799268,0.1643072702331961,0.1587014174668495,0.166474622770919,0.2383081847279378,0.648641975308642,0.4859716506630087,2022
8회지방선거_시도지사,경상남도,산청군,20220601,3,31488,21927,21001,926,4982,14644,0.0,357.0,0.0,1018.0,산청군,경상남도,0.23722679872387029,0.6973001285653064,0.0,0.016999190514737392,0.0,0.0484738821960859,2022,38570,산청군,32811,16008,16803,1235,1937,1923,2032,3096,5690,7599,4999,3837,592,1963,17871,12977,0.0586083935265612,0.0619304501539118,0.0943585992502514,0.1734174514644479,0.2315991588186888,0.2873426594739569,0.3955076041571424,0.5446648989668099,0.5121148395355216,2022
8회지방선거_시도지사,경상남도,양산시,20220601,3,294411,138401,136302,2099,48969,83209,0.0,724.0,0.0,3400.0,양산시,경상남도,0.359268389311969,0.6104752681545392,0.0,0.005311734237208552,0.0,0.024944608296283255,2022,38100,양산시,352842,177197,175645,34630,34562,37535,47247,61481,59268,47558,22826,10464,1295,49118,249149,54575,0.1063790591822969,0.1339041270597037,0.1742451295480696,0.1679732004693319,0.1347855414038011,0.098018376497129,0.1546726296756055,0.7061205865514877,0.4978007153343423,2022
8회지방선거_시도지사,경상남도,의령군,20220601,3,24291,18229,17224,1005,3504,12348,0.0,599.0,0.0,773.0,의령군,경상남도,0.20343706456107757,0.7169066418950302,0.0,0.03477705527171389,0.0,0.04487923827217836,2022,38510,의령군,25032,12414,12618,1060,1277,1596,1888,2483,4120,5685,3703,2894,461,1585,13753,9694,0.0637583892617449,0.0754234579737935,0.0991930329178651,0.1645893256631511,0.2271093000958772,0.2819590923617769,0.3872643016938319,0.5494167465643975,0.5040747842761265,2022
8회지방선거_시도지사,경상남도,진주시,20220601,3,292168,155185,152554,2631,42182,104561,0.0,999.0,0.0,4812.0,진주시,경상남도,0.27650536859079405,0.6854032014893087,0.0,0.006548500858712325,0.0,0.031542929061184895,2022,38030,진주시,351119,174881,176238,28584,35199,47968,41378,52441,56749,50045,26572,13717,1891,42247,245125,63747,0.1366146520125655,0.1178460863695784,0.1493539227441409,0.1616232673253227,0.1425300254329728,0.1201302122642181,0.1815538321765555,0.6981251370617939,0.5019323932911633,2022
8회지방선거_시도지사,경상남도,창녕군,20220601,3,53616,34391,33157,1234,6416,24896,0.0,725.0,0.0,1120.0,창녕군,경상남도,0.1935036342250505,0.7508520071176524,0.0,0.021865669391078806,0.0,0.0337786892662183,2022,38530,창녕군,58804,29810,28994,3019,3868,4436,5365,6709,9784,12419,7761,5106,695,4511,35017,19276,0.0754370450989728,0.0912352901163186,0.1140908781715529,0.1663832392354261,0.21119311611455,0.2306305693490238,0.3278008298755187,0.5954867015849262,0.4930616964832324,2022
8회지방선거_시도지사,경상남도,창원시마산합포구,20220601,3,156850,83924,82660,1264,19970,59943,0.0,330.0,0.0,2417.0,창원시마산합포구,경상남도,0.24159206387611903,0.7251754173723688,0.0,0.003992257440116139,0.0,0.02924026131139608,2022,38113,창원시 마산합포구,179191,89165,90026,13902,14326,19183,20700,26445,28134,31274,17630,8102,1142,19651,118164,41376,0.1070533676356513,0.1155191946024074,0.1475799565826408,0.1570056531857068,0.1745288546857822,0.1499740500359951,0.2309044539067252,0.6594304401448734,0.5024024644094849,2022
8회지방선거_시도지사,경상남도,창원시마산회원구,20220601,3,159983,85597,84364,1233,22063,59376,0.0,324.0,0.0,2601.0,창원시마산회원구,경상남도,0.2615215020624911,0.7038073111753829,0.0,0.0038405006874970365,0.0,0.03083068607462899,2022,38114,창원시 마산회원구,183667,91474,92193,12726,16901,20072,19757,28489,32586,31405,16264,6410,798,19466,126633,37568,0.1092847381402211,0.1075696777319823,0.1551122411756058,0.1774189157551438,0.1709888003833024,0.1277965012767672,0.2045440933864004,0.6894706180206569,0.5019573467198789,2022
8회지방선거_시도지사,경상남도,창원시성산구,20220601,3,212811,112825,111814,1011,29902,67977,0.0,412.0,0.0,13523.0,창원시성산구,경상남도,0.26742626146994114,0.6079471264779008,0.0,0.003684690646967285,0.0,0.12094192140519076,2022,38112,창원시 성산구,246438,126896,119542,19654,23654,32500,35397,39623,50082,33924,9857,3692,511,29270,191160,26008,0.1318790121653316,0.1436345044189613,0.1607828338162134,0.2032235288388966,0.1376573418060526,0.0570528895706019,0.1055356722583367,0.775692060477686,0.4850794114544023,2022
8회지방선거_시도지사,경상남도,창원시의창구,20220601,3,185184,94824,93669,1155,23944,64989,0.0,370.0,0.0,4366.0,창원시의창구,경상남도,0.25562352539260585,0.6938154565544631,0.0,0.003950079535385239,0.0,0.04661093851754582,2022,38111,창원시 의창구,215053,109515,105538,18007,18564,26104,28060,33483,40264,33109,13076,5730,778,25795,156348,32910,0.1213840309133097,0.1304794632020943,0.1556965027225846,0.1872282646603395,0.1539573965487577,0.0910659232840276,0.1530320432637535,0.7270207809237723,0.4907534421747197,2022
8회지방선거_시도지사,경상남도,창원시진해구,20220601,3,159730,75210,74060,1150,22186,48889,0.0,298.0,0.0,2687.0,창원시진해구,경상남도,0.29956791790440185,0.6601269241155819,0.0,0.004023764515257899,0.0,0.0362813934647583,2022,38115,창원시 진해구,192402,99257,93145,19185,20291,19028,25389,36053,29982,25435,12700,5988,771,28178,133464,30760,0.0988971008617374,0.1319580877537655,0.1873837070300724,0.1558299809773287,0.1321971705075831,0.1011372023159842,0.1598735979875469,0.6936726229457074,0.4841165892246442,2022
8회지방선거_시도지사,경상남도,통영시,20220601,3,106064,61244,60021,1223,18160,40307,0.0,473.0,0.0,1081.0,통영시,경상남도,0.3025607703970277,0.6715482914313323,0.0,0.00788057513203712,0.0,0.018010363039602805,2022,38050,통영시,123006,63463,59543,8881,12022,10061,13005,20605,21087,21322,11514,5213,619,14259,82039,26708,0.0817927580768417,0.1057265499243939,0.1675121538786725,0.1714306619189307,0.1733411378306749,0.1410175113409102,0.2171276197909045,0.6669512056322456,0.4840658179275807,2022
8회지방선거_시도지사,경상남도,하동군,20220601,3,39428,29113,27768,1345,8093,17699,0.0,742.0,0.0,1234.0,하동군,경상남도,0.29145059060789397,0.6373883607029674,0.0,0.02672140593488908,0.0,0.0444396427542495,2022,38560,하동군,39542,19615,19927,1629,2265,2339,2419,3979,7141,9029,5933,4278,726,2618,21869,15055,0.0591522937635931,0.0611754590056142,0.1006271812250265,0.1805927874159122,0.2283394871276111,0.2765919781498154,0.3807344089828536,0.5530575084720044,0.5039451722219412,2022
8회지방선거_시도지사,경상남도,함안군,20220601,3,54125,32076,31100,976,7689,21759,0.0,458.0,0.0,1194.0,함안군,경상남도,0.2472347266881029,0.6996463022508038,0.0,0.014726688102893891,0.0,0.03839228295819936,2022,38520,함안군,62409,32899,29510,3764,5488,5267,6217,8812,10558,11480,6493,4230,638,6081,39674,16654,0.084394878943742,0.0996170424137544,0.1411975836818407,0.1691743178067266,0.1839478280376227,0.1820410517713791,0.2668525372943005,0.6357095931676521,0.4728484673684885,2022
8회지방선거_시도지사,경상남도,함양군,20220601,3,34399,26020,24633,1387,6152,16584,0.0,815.0,0.0,1082.0,함양군,경상남도,0.2497462753217229,0.6732432103276093,0.0,0.033085698047334876,0.0,0.04392481630333293,2022,38580,함양군,36017,17479,18538,1747,2469,2193,2337,3834,6387,7603,5185,3913,572,2758,20016,13243,0.0608879140405919,0.0648860260432573,0.1064497320709664,0.1773329261182219,0.2110947608073965,0.2684843268456562,0.3676874809117916,0.5557375683704917,0.514701391009801,2022
8회지방선거_시도지사,경상남도,합천군,20220601,3,39435,27363,25932,1431,4479,19928,0.0,618.0,0.0,907.0,합천군,경상남도,0.17272096251735308,0.7684713867036865,0.0,0.023831559463211475,0.0,0.03497609131574888,2022,38600,합천군,40082,19467,20615,1495,1975,2389,2357,3619,6567,9254,6605,5297,699,2316,20939,16827,0.0596028142308268,0.0588044508757048,0.0902899056933286,0.1638391297839429,0.2308767027593433,0.314380519934135,0.4198143805199341,0.5224040716531111,0.5143206426825009,2022
8회지방선거_시도지사,경상북도,경산시,20220601,3,230676,100056,97832,2224,20784,77048,0.0,0.0,0.0,0.0,경산시,경상북도,0.21244582549676996,0.7875541745032301,0.0,0.0,0.0,0.0,2022,37100,경산시,295543,148992,146551,21079,28028,53262,35327,42102,46331,38610,20855,10905,1467,29969,215769,49805,0.1802174302893318,0.1195325214943341,0.1424564276602727,0.156765682151159,0.1306408881279543,0.1124269564834897,0.1685203168405274,0.7300765032499501,0.4958703132877449,2022
8회지방선거_시도지사,경상북도,경주시,20220601,3,220490,109647,106872,2775,22875,83997,0.0,0.0,0.0,0.0,경주시,경상북도,0.21404109589041095,0.785958904109589,0.0,0.0,0.0,0.0,2022,37020,경주시,259674,131678,127996,17023,20617,29179,28187,36357,46056,43599,24824,13990,1860,24938,174596,60140,0.112367815029614,0.1085476405030923,0.140010166593498,0.1773608447514961,0.1678989810300607,0.1566348575521615,0.231598080670379,0.6723661205973643,0.4929103414280983,2022
8회지방선거_시도지사,경상북도,고령군,20220601,3,27757,17420,16738,682,3009,13729,0.0,0.0,0.0,0.0,고령군,경상북도,0.17977058190942766,0.8202294180905724,0.0,0.0,0.0,0.0,2022,37570,고령군,30142,15833,14309,1317,1689,2521,2580,3573,5322,6246,4069,2646,337,1987,18262,9893,0.0836374494061442,0.0855948510384181,0.1185389157985535,0.1765642624908765,0.2072191626302169,0.2339592595050096,0.3282131245438259,0.6058655696370513,0.4747196602746997,2022
8회지방선거_시도지사,경상북도,구미시,20220601,3,337510,144547,142630,1917,34597,108033,0.0,0.0,0.0,0.0,구미시,경상북도,0.24256467783776203,0.757435322162238,0.0,0.0,0.0,0.0,2022,37050,구미시,409171,211489,197682,40660,43552,52580,62227,72035,69542,45676,17360,9076,1297,58359,305596,45216,0.1285037307140535,0.1520806704287449,0.1760510886646414,0.1699582815008883,0.1116305896556696,0.0677785082520511,0.1105063653093694,0.7468662246346882,0.4831280809246012,2022
8회지방선거_시도지사,경상북도,군위군,20220601,3,22054,17845,16554,1291,3398,13156,0.0,0.0,0.0,0.0,군위군,경상북도,0.20526760903709074,0.7947323909629093,0.0,0.0,0.0,0.0,2022,22520,군위군,21797,11194,10603,672,857,1283,1413,1836,3710,5399,3820,2584,306,1008,11510,9279,0.0588613111896132,0.0648254346928476,0.0842317750149103,0.1702069092076891,0.2476946368766344,0.3078405285130981,0.42570078451163,0.5280543194017525,0.4864430884984172,2022
8회지방선거_시도지사,경상북도,김천시,20220601,3,120471,67277,65691,1586,13915,51776,0.0,0.0,0.0,0.0,김천시,경상북도,0.21182505974943294,0.788174940250567,0.0,0.0,0.0,0.0,2022,37030,김천시,137698,69099,68599,10481,11632,13842,14721,18672,22753,23236,13654,8609,1257,15018,88654,34026,0.1005243358654446,0.1069078708477973,0.1356010980551642,0.1652384203111156,0.1687460965300875,0.1708085810977646,0.247105985562608,0.6438292495170591,0.4981844325988758,2022
8회지방선거_시도지사,경상북도,문경시,20220601,3,64160,40384,39014,1370,7318,31696,0.0,0.0,0.0,0.0,문경시,경상북도,0.18757369149536063,0.8124263085046394,0.0,0.0,0.0,0.0,2022,37090,문경시,67515,33131,34384,4033,4903,5110,5256,8093,11265,13765,8921,5824,791,5939,39531,22045,0.0756868843960601,0.0778493668073761,0.1198696585943864,0.1668518107087314,0.2038806191216766,0.2301118270014071,0.3265200325853514,0.5855143301488558,0.5092794193882841,2022
8회지방선거_시도지사,경상북도,봉화군,20220601,3,27996,18883,18142,741,4024,14118,0.0,0.0,0.0,0.0,봉화군,경상북도,0.22180575460257965,0.7781942453974203,0.0,0.0,0.0,0.0,2022,37610,봉화군,28798,14360,14438,1205,1588,1444,1650,2747,4975,6980,4533,3298,525,1826,15414,11558,0.0501423709979859,0.0572956455309396,0.0953885686506007,0.1727550524341968,0.2423779429127022,0.2901590388221404,0.4013473157858184,0.5352455031599417,0.5013542607125495,2022
8회지방선거_시도지사,경상북도,상주시,20220601,3,84980,54367,52252,2115,9992,42260,0.0,0.0,0.0,0.0,상주시,경상북도,0.1912271300620072,0.8087728699379928,0.0,0.0,0.0,0.0,2022,37080,상주시,93208,46019,47189,5137,7067,7784,6986,10516,15395,18814,12121,8693,1290,7766,54623,30819,0.0835121448802677,0.074950648013046,0.1128229336537636,0.1651682259033559,0.20184962664149,0.2371470260063513,0.3306475838983778,0.5860333876920436,0.5062762852973993,2022
8회지방선거_시도지사,경상북도,성주군,20220601,3,39451,26637,25614,1023,4585,21029,0.0,0.0,0.0,0.0,성주군,경상북도,0.17900366986804092,0.820996330131959,0.0,0.0,0.0,0.0,2022,37580,성주군,40851,21423,19428,1805,1902,3039,3622,4273,7139,9358,5811,3530,541,2600,24211,14040,0.0743923037379745,0.0886636802036669,0.1045996426036082,0.1747570438912144,0.229076399598541,0.2419035029742234,0.3436880370125578,0.5926660302073389,0.4755819930968642,2022
8회지방선거_시도지사,경상북도,안동시,20220601,3,135862,74540,72400,2140,20435,51965,0.0,0.0,0.0,0.0,안동시,경상북도,0.2822513812154696,0.7177486187845303,0.0,0.0,0.0,0.0,2022,37040,안동시,156025,77217,78808,10500,13823,17509,14559,20794,25136,26609,16490,10385,1529,15496,99967,40562,0.112219195641724,0.0933119692356994,0.1332735138599583,0.1611023874379105,0.1705431821823425,0.1820477487582118,0.2599711584681942,0.6407114244512098,0.5050985419003365,2022
8회지방선거_시도지사,경상북도,영덕군,20220601,3,32124,21563,20705,858,3501,17204,0.0,0.0,0.0,0.0,영덕군,경상북도,0.16908959188601788,0.8309104081139821,0.0,0.0,0.0,0.0,2022,37550,영덕군,33516,16283,17233,1540,1649,1983,2492,3497,5563,7084,5469,3920,492,2222,17952,13342,0.0591657715717866,0.0743525480367585,0.1043382265186776,0.1659804272586227,0.2113617376775271,0.2948144169948681,0.398078529657477,0.53562477622628,0.514172335600907,2022
8회지방선거_시도지사,경상북도,영양군,20220601,3,14920,11532,10957,575,2394,8563,0.0,0.0,0.0,0.0,영양군,경상북도,0.21849046271789724,0.7815095372821028,0.0,0.0,0.0,0.0,2022,37540,영양군,15333,7589,7744,664,749,797,1026,1499,2628,3519,2453,1805,252,987,8183,6163,0.0519793908563229,0.0669144981412639,0.097762994847714,0.1713950303267462,0.2295049892388965,0.2941368290615013,0.4019435205113155,0.5336855149024978,0.5050544577056023,2022
8회지방선거_시도지사,경상북도,영주시,20220601,3,89061,56297,54425,1872,12783,41642,0.0,0.0,0.0,0.0,영주시,경상북도,0.23487367937528708,0.7651263206247129,0.0,0.0,0.0,0.0,2022,37060,영주시,101521,50654,50867,6153,9064,9913,8067,12894,16794,19010,11876,7448,1134,9414,62667,29440,0.0976448222535239,0.0794613922242688,0.1270082051989243,0.1654239024438293,0.1872518986219599,0.2015149574964785,0.289989263305129,0.6172811536529388,0.5010490440401494,2022
8회지방선거_시도지사,경상북도,영천시,20220601,3,90932,51707,49845,1862,9328,40517,0.0,0.0,0.0,0.0,영천시,경상북도,0.18714013441669175,0.8128598655833082,0.0,0.0,0.0,0.0,2022,37070,영천시,99741,51094,48647,5823,6145,9174,10049,12050,17223,19154,12430,7387,895,8192,62024,29525,0.0919782235991217,0.1007509449474138,0.1208129054250508,0.1726772340361536,0.1920373768059273,0.2076578337895148,0.2960166832095126,0.6218505930359631,0.4877332290632739,2022
8회지방선거_시도지사,경상북도,예천군,20220601,3,47561,29496,28521,975,8371,20150,0.0,0.0,0.0,0.0,예천군,경상북도,0.2935030328529855,0.7064969671470145,0.0,0.0,0.0,0.0,2022,37600,예천군,54448,26636,27812,4743,4333,3762,5270,7148,7576,9675,6534,5206,712,6696,30601,17151,0.0690934469585659,0.0967895974140464,0.1312812224507787,0.1391419335880105,0.177692477225977,0.2286952688803996,0.314997796062298,0.5620224801645607,0.5107992947399354,2022
8회지방선거_시도지사,경상북도,울릉군,20220601,3,8339,6795,6487,308,1217,5270,0.0,0.0,0.0,0.0,울릉군,경상북도,0.18760598119315555,0.8123940188068445,0.0,0.0,0.0,0.0,2022,37630,울릉군,8288,4619,3669,398,372,673,822,1156,1660,1744,988,460,67,557,5464,2267,0.0812017374517374,0.0991795366795366,0.1394787644787644,0.2002895752895752,0.2104247104247104,0.1827944015444015,0.2735279922779923,0.6592664092664092,0.4426882239382239,2022
8회지방선거_시도지사,경상북도,울진군,20220601,3,42063,28314,26933,1381,5170,21763,0.0,0.0,0.0,0.0,울진군,경상북도,0.1919578212601641,0.8080421787398359,0.0,0.0,0.0,0.0,2022,37620,울진군,45954,23960,21994,2813,3176,3619,4610,5928,7837,8570,5278,3788,655,4058,28301,13595,0.0787526657091874,0.1003177090133611,0.1289985637811724,0.170540105322714,0.1864908386647517,0.2115376245811028,0.295839317578448,0.6158549854202028,0.4786090438264351,2022
8회지방선거_시도지사,경상북도,의성군,20220601,3,47168,34928,33195,1733,7326,25869,0.0,0.0,0.0,0.0,의성군,경상북도,0.22069588793492995,0.77930411206507,0.0,0.0,0.0,0.0,2022,37520,의성군,47775,23322,24453,1890,1875,2401,2964,3941,7407,11879,8433,6321,844,2650,23748,21377,0.0502564102564102,0.0620408163265306,0.0824908424908424,0.1550392464678179,0.2486446886446886,0.3264887493458922,0.4474515960230246,0.4970800627943485,0.5118367346938776,2022
8회지방선거_시도지사,경상북도,청도군,20220601,3,38574,27316,26168,1148,4559,21609,0.0,0.0,0.0,0.0,청도군,경상북도,0.17422042188933048,0.8257795781106695,0.0,0.0,0.0,0.0,2022,37560,청도군,40045,19395,20650,1425,2404,2532,2691,3827,6460,9487,6529,4257,605,2189,22007,15849,0.0632288675240354,0.0671994006742414,0.0955674865776002,0.1613185166687476,0.2369084779622924,0.2844549881383443,0.3957797477837433,0.54955674865776,0.515669871394681,2022
8회지방선거_시도지사,경상북도,청송군,20220601,3,22790,16846,16191,655,3509,12682,0.0,0.0,0.0,0.0,청송군,경상북도,0.21672534123895992,0.7832746587610401,0.0,0.0,0.0,0.0,2022,37530,청송군,23173,11547,11626,941,932,1284,1604,2127,4049,5562,3845,2575,357,1337,12439,9397,0.0554093125620334,0.0692184870323221,0.0917878565572001,0.1747292107193716,0.2400207137617054,0.2924524230785828,0.4055150390540715,0.5367885038622535,0.5017045699736763,2022
8회지방선거_시도지사,경상북도,칠곡군,20220601,3,96081,41978,41018,960,9340,31678,0.0,0.0,0.0,0.0,칠곡군,경상북도,0.22770491003949486,0.7722950899605051,0.0,0.0,0.0,0.0,2022,37590,칠곡군,113549,59460,54089,9088,10640,11690,14381,20626,20055,15039,7642,4839,712,13584,80515,19450,0.1029511488432306,0.1266501686496578,0.181648451329382,0.1766197852909316,0.1324450237342468,0.1161877251230746,0.171291689050542,0.7090771385040819,0.4763494174321218,2022
8회지방선거_시도지사,경상북도,포항시남구,20220601,3,196727,90434,88332,2102,20195,68137,0.0,0.0,0.0,0.0,포항시남구,경상북도,0.22862609246932028,0.7713739075306797,0.0,0.0,0.0,0.0,2022,37011,포항시 남구,227243,118920,108323,17325,20498,24887,26096,35034,39769,38484,18885,7626,894,25801,156658,44784,0.109517124839929,0.114837420734632,0.154169765405315,0.175006490849003,0.1693517512090581,0.1205977741888639,0.1970753774593716,0.6893853716066062,0.4766835502083673,2022
8회지방선거_시도지사,경상북도,포항시북구,20220601,3,230960,105786,103934,1852,23150,80784,0.0,0.0,0.0,0.0,포항시북구,경상북도,0.22273750649450613,0.7772624935054939,0.0,0.0,0.0,0.0,2022,37012,포항시 북구,269365,133717,135648,22143,23910,28752,30753,40151,47188,45525,21698,10267,1553,32096,183671,53598,0.1067399253800605,0.1141685074155885,0.1490579696694076,0.1751823733595678,0.1690085942865628,0.1244333896385944,0.1989790804298999,0.6818666122176229,0.5035843557997512,2022
